sleep_key,Sleep_Quality
36891,poor
36892,poor
36893,good
36894,average
36895,good
36896,average
36897,poor
36898,poor
36899,good
36900,average
36901,poor
36902,average
36903,poor
36904,poor
36905,poor
36906,average
36907,average
36908,good
36909,average
36910,average
36911,good
36912,good
36913,average
36914,good
36915,average
36916,poor
36917,poor
36918,poor
36919,good
36920,average
36921,good
36922,poor
36923,poor
36924,poor
36925,poor
36926,good
36927,good
36928,good
36929,good
36930,average
36931,poor
36932,good
36933,poor
36934,average
36935,poor
36936,poor
36937,poor
36938,average
36939,average
36940,average
36941,poor
36942,average
36943,poor
36944,average
36945,good
36946,good
36947,average
36948,poor
36949,poor
36950,average
36951,good
36952,average
36953,good
36954,average
36955,poor
36956,poor
36957,good
36958,poor
36959,good
36960,good
36961,poor
36962,poor
36963,good
36964,poor
36965,good
36966,poor
36967,average
36968,poor
36969,poor
36970,poor
36971,poor
36972,average
36973,good
36974,average
36975,average
36976,average
36977,good
36978,good
36979,poor
36980,poor
36981,poor
36982,average
36983,poor
36984,poor
36985,poor
36986,good
36987,poor
36988,average
36989,good
36990,good
36991,good
36992,good
36993,poor
36994,average
36995,poor
36996,average
36997,good
36998,poor
36999,poor
37000,poor
37001,poor
37002,poor
37003,good
37004,good
37005,average
37006,good
37007,good
37008,good
37009,good
37010,average
37011,poor
37012,good
37013,average
37014,good
37015,poor
37016,average
37017,average
37018,poor
37019,average
37020,average
37021,poor
37022,poor
37023,average
37024,average
37025,poor
37026,poor
37027,average
37028,good
37029,average
37030,poor
37031,average
37032,average
37033,good
37034,good
37035,good
37036,poor
37037,average
37038,poor
37039,good
37040,average
37041,average
37042,good
37043,good
37044,poor
37045,average
37046,poor
37047,poor
37048,poor
37049,average
37050,poor
37051,good
37052,poor
37053,poor
37054,poor
37055,average
37056,average
37057,poor
37058,average
37059,good
37060,average
37061,good
37062,average
37063,average
37064,poor
37065,average
37066,average
37067,good
37068,average
37069,good
37070,average
37071,average
37072,poor
37073,average
37074,average
37075,good
37076,average
37077,average
37078,poor
37079,poor
37080,good
37081,poor
37082,good
37083,good
37084,average
37085,good
37086,average
37087,average
37088,average
37089,good
37090,poor
37091,good
37092,average
37093,average
37094,average
37095,average
37096,good
37097,poor
37098,average
37099,average
37100,average
37101,average
37102,good
37103,average
37104,good
37105,poor
37106,average
37107,average
37108,poor
37109,good
37110,poor
37111,good
37112,average
37113,average
37114,poor
37115,average
37116,poor
37117,poor
37118,good
37119,good
37120,average
37121,good
37122,good
37123,average
37124,poor
37125,poor
37126,good
37127,poor
37128,average
37129,poor
37130,poor
37131,poor
37132,average
37133,poor
37134,good
37135,average
37136,average
37137,poor
37138,good
37139,average
37140,average
37141,poor
37142,average
37143,good
37144,good
37145,poor
37146,poor
37147,average
37148,good
37149,average
37150,poor
37151,average
37152,poor
37153,good
37154,average
37155,poor
37156,average
37157,good
37158,poor
37159,good
37160,poor
37161,good
37162,poor
37163,good
37164,good
37165,poor
37166,poor
37167,good
37168,poor
37169,good
37170,average
37171,poor
37172,poor
37173,good
37174,good
37175,good
37176,average
37177,good
37178,good
37179,poor
37180,good
37181,average
37182,poor
37183,good
37184,poor
37185,poor
37186,average
37187,average
37188,good
37189,average
37190,poor
37191,poor
37192,average
37193,poor
37194,poor
37195,average
37196,good
37197,average
37198,poor
37199,average
37200,good
37201,good
37202,poor
37203,poor
37204,average
37205,poor
37206,good
37207,poor
37208,average
37209,average
37210,good
37211,average
37212,average
37213,poor
37214,good
37215,poor
37216,good
37217,good
37218,poor
37219,average
37220,poor
37221,poor
37222,good
37223,good
37224,average
37225,average
37226,good
37227,poor
37228,good
37229,poor
37230,poor
37231,good
37232,average
37233,average
37234,good
37235,poor
37236,good
37237,good
37238,good
37239,poor
37240,poor
37241,good
37242,average
37243,good
37244,average
37245,poor
37246,good
37247,poor
37248,good
37249,good
37250,poor
37251,average
37252,average
37253,poor
37254,good
37255,average
37256,average
37257,average
37258,poor
37259,average
37260,poor
37261,average
37262,poor
37263,average
37264,good
37265,good
37266,good
37267,average
37268,average
37269,average
37270,good
37271,average
37272,poor
37273,good
37274,good
37275,good
37276,good
37277,average
37278,good
37279,average
37280,poor
37281,average
37282,poor
37283,good
37284,good
37285,poor
37286,poor
37287,poor
37288,poor
37289,good
37290,poor
37291,good
37292,average
37293,good
37294,poor
37295,poor
37296,good
37297,good
37298,poor
37299,poor
37300,poor
37301,poor
37302,average
37303,average
37304,good
37305,poor
37306,poor
37307,poor
37308,average
37309,poor
37310,good
37311,good
37312,poor
37313,poor
37314,poor
37315,poor
37316,good
37317,poor
37318,good
37319,good
37320,average
37321,poor
37322,good
37323,good
37324,poor
37325,average
37326,average
37327,poor
37328,poor
37329,good
37330,good
37331,good
37332,average
37333,average
37334,good
37335,poor
37336,good
37337,poor
37338,good
37339,average
37340,average
37341,poor
37342,poor
37343,poor
37344,average
37345,good
37346,poor
37347,poor
37348,poor
37349,poor
37350,good
37351,average
37352,good
37353,good
37354,good
37355,poor
37356,poor
37357,poor
37358,good
37359,poor
37360,average
37361,good
37362,poor
37363,good
37364,average
37365,poor
37366,good
37367,average
37368,good
37369,good
37370,poor
37371,good
37372,poor
37373,average
37374,good
37375,good
37376,good
37377,poor
37378,good
37379,poor
37380,poor
37381,good
37382,good
37383,average
37384,good
37385,average
37386,poor
37387,good
37388,poor
37389,good
37390,poor
37391,average
37392,poor
37393,poor
37394,good
37395,good
37396,poor
37397,poor
37398,average
37399,good
37400,average
37401,good
37402,poor
37403,poor
37404,average
37405,good
37406,average
37407,average
37408,good
37409,poor
37410,poor
37411,average
37412,average
37413,poor
37414,poor
37415,average
37416,good
37417,average
37418,poor
37419,good
37420,good
37421,average
37422,poor
37423,poor
37424,good
37425,good
37426,good
37427,good
37428,poor
37429,poor
37430,good
37431,average
37432,average
37433,poor
37434,average
37435,poor
37436,good
37437,poor
37438,average
37439,poor
37440,good
37441,average
37442,average
37443,good
37444,poor
37445,poor
37446,good
37447,average
37448,good
37449,good
37450,average
37451,average
37452,poor
37453,good
37454,good
37455,average
37456,average
37457,average
37458,average
37459,average
37460,poor
37461,average
37462,poor
37463,poor
37464,poor
37465,good
37466,poor
37467,poor
37468,average
37469,poor
37470,good
37471,poor
37472,good
37473,average
37474,poor
37475,good
37476,good
37477,poor
37478,average
37479,poor
37480,good
37481,poor
37482,average
37483,good
37484,poor
37485,poor
37486,poor
37487,poor
37488,poor
37489,poor
37490,good
37491,poor
37492,average
37493,good
37494,average
37495,average
37496,average
37497,average
37498,good
37499,good
37500,poor
37501,average
37502,poor
37503,good
37504,good
37505,average
37506,average
37507,average
37508,good
37509,average
37510,poor
37511,good
37512,good
37513,average
37514,good
37515,poor
37516,good
37517,average
37518,good
37519,poor
37520,average
37521,poor
37522,poor
37523,good
37524,good
37525,good
37526,poor
37527,average
37528,poor
37529,good
37530,good
37531,good
37532,good
37533,average
37534,average
37535,poor
37536,average
37537,poor
37538,poor
37539,poor
37540,good
37541,good
37542,average
37543,average
37544,average
37545,good
37546,average
37547,average
37548,good
37549,poor
37550,poor
37551,average
37552,poor
37553,poor
37554,good
37555,good
37556,average
37557,poor
37558,poor
37559,average
37560,good
37561,poor
37562,good
37563,good
37564,average
37565,poor
37566,good
37567,good
37568,average
37569,average
37570,good
37571,good
37572,poor
37573,average
37574,average
37575,poor
37576,poor
37577,average
37578,average
37579,average
37580,poor
37581,good
37582,average
37583,average
37584,average
37585,poor
37586,good
37587,good
37588,poor
37589,average
37590,poor
37591,poor
37592,poor
37593,poor
37594,poor
37595,good
37596,good
37597,average
37598,poor
37599,poor
37600,good
37601,good
37602,average
37603,poor
37604,poor
37605,average
37606,good
37607,poor
37608,good
37609,poor
37610,good
37611,poor
37612,average
37613,average
37614,poor
37615,average
37616,poor
37617,poor
37618,average
37619,good
37620,good
37621,good
37622,good
37623,poor
37624,good
37625,average
37626,good
37627,poor
37628,average
37629,poor
37630,average
37631,good
37632,poor
37633,average
37634,good
37635,good
37636,poor
37637,average
37638,average
37639,good
37640,average
37641,average
37642,poor
37643,average
37644,poor
37645,good
37646,average
37647,average
37648,good
37649,average
37650,average
37651,poor
37652,poor
37653,average
37654,good
37655,average
37656,good
37657,good
37658,good
37659,poor
37660,good
37661,good
37662,average
37663,good
37664,average
37665,good
37666,poor
37667,good
37668,average
37669,good
37670,average
37671,average
37672,average
37673,good
37674,good
37675,average
37676,good
37677,average
37678,poor
37679,average
37680,good
37681,good
37682,average
37683,poor
37684,average
37685,good
37686,good
37687,good
37688,average
37689,good
37690,poor
37691,poor
37692,poor
37693,poor
37694,good
37695,average
37696,poor
37697,average
37698,good
37699,good
37700,good
37701,average
37702,average
37703,poor
37704,good
37705,good
37706,poor
37707,good
37708,good
37709,average
37710,poor
37711,average
37712,average
37713,average
37714,poor
37715,average
37716,average
37717,good
37718,poor
37719,poor
37720,average
37721,average
37722,average
37723,poor
37724,average
37725,average
37726,average
37727,good
37728,poor
37729,poor
37730,poor
37731,good
37732,good
37733,good
37734,poor
37735,good
37736,average
37737,poor
37738,good
37739,good
37740,good
37741,poor
37742,average
37743,average
37744,good
37745,good
37746,average
37747,good
37748,poor
37749,good
37750,good
37751,poor
37752,poor
37753,poor
37754,average
37755,average
37756,poor
37757,good
37758,poor
37759,average
37760,poor
37761,good
37762,poor
37763,average
37764,good
37765,good
37766,good
37767,average
37768,average
37769,average
37770,poor
37771,good
37772,average
37773,average
37774,poor
37775,good
37776,average
37777,good
37778,good
37779,good
37780,poor
37781,poor
37782,poor
37783,good
37784,good
37785,average
37786,poor
37787,poor
37788,good
37789,good
37790,good
37791,average
37792,average
37793,average
37794,good
37795,poor
37796,average
37797,good
37798,good
37799,average
37800,average
37801,average
37802,poor
37803,good
37804,poor
37805,poor
37806,average
37807,average
37808,average
37809,good
37810,good
37811,average
37812,poor
37813,good
37814,average
37815,poor
37816,average
37817,poor
37818,good
37819,good
37820,poor
37821,good
37822,average
37823,average
37824,poor
37825,average
37826,average
37827,good
37828,average
37829,poor
37830,average
37831,good
37832,poor
37833,average
37834,poor
37835,good
37836,average
37837,good
37838,good
37839,good
37840,good
37841,good
37842,poor
37843,average
37844,poor
37845,average
37846,average
37847,good
37848,good
37849,good
37850,average
37851,average
37852,good
37853,good
37854,poor
37855,average
37856,good
37857,average
37858,good
37859,poor
37860,average
37861,good
37862,average
37863,poor
37864,poor
37865,poor
37866,average
37867,average
37868,good
37869,poor
37870,average
37871,good
37872,good
37873,poor
37874,good
37875,poor
37876,average
37877,poor
37878,good
37879,average
37880,poor
37881,poor
37882,good
37883,good
37884,good
37885,good
37886,poor
37887,poor
37888,good
37889,average
37890,average
37891,good
37892,poor
37893,good
37894,poor
37895,poor
37896,poor
37897,average
37898,average
37899,average
37900,poor
37901,average
37902,average
37903,average
37904,poor
37905,good
37906,good
37907,poor
37908,average
37909,good
37910,good
37911,good
37912,average
37913,poor
37914,average
37915,average
37916,good
37917,average
37918,poor
37919,poor
37920,good
37921,average
37922,average
37923,poor
37924,poor
37925,poor
37926,average
37927,poor
37928,good
37929,poor
37930,good
37931,average
37932,average
37933,good
37934,average
37935,good
37936,poor
37937,average
37938,good
37939,poor
37940,good
37941,poor
37942,poor
37943,good
37944,average
37945,average
37946,good
37947,poor
37948,good
37949,poor
37950,average
37951,poor
37952,average
37953,average
37954,poor
37955,good
37956,average
37957,poor
37958,good
37959,average
37960,average
37961,average
37962,good
37963,poor
37964,poor
37965,good
37966,good
37967,poor
37968,poor
37969,average
37970,poor
37971,good
37972,poor
37973,average
37974,average
37975,average
37976,good
37977,poor
37978,average
37979,good
37980,good
37981,poor
37982,average
37983,average
37984,average
37985,poor
37986,poor
37987,good
37988,average
37989,good
37990,good
37991,good
37992,good
37993,good
37994,poor
37995,good
37996,good
37997,good
37998,average
37999,average
38000,average
38001,average
38002,good
38003,good
38004,average
38005,average
38006,average
38007,poor
38008,poor
38009,poor
38010,good
38011,good
38012,good
38013,average
38014,average
38015,good
38016,average
38017,good
38018,good
38019,average
38020,poor
38021,good
38022,average
38023,good
38024,average
38025,poor
38026,good
38027,average
38028,good
38029,good
38030,good
38031,good
38032,average
38033,poor
38034,good
38035,average
38036,average
38037,good
38038,good
38039,average
38040,poor
38041,good
38042,good
38043,poor
38044,poor
38045,average
38046,average
38047,poor
38048,good
38049,good
38050,poor
38051,poor
38052,average
38053,average
38054,average
38055,good
38056,good
38057,good
38058,average
38059,poor
38060,good
38061,poor
38062,good
38063,good
38064,poor
38065,good
38066,good
38067,good
38068,good
38069,good
38070,good
38071,good
38072,good
38073,average
38074,average
38075,good
38076,good
38077,average
38078,good
38079,poor
38080,poor
38081,average
38082,poor
38083,poor
38084,good
38085,average
38086,average
38087,poor
38088,good
38089,average
38090,average
38091,average
38092,average
38093,good
38094,average
38095,good
38096,good
38097,average
38098,average
38099,average
38100,good
38101,average
38102,average
38103,good
38104,good
38105,average
38106,poor
38107,good
38108,good
38109,poor
38110,average
38111,average
38112,poor
38113,poor
38114,poor
38115,average
38116,poor
38117,average
38118,average
38119,good
38120,average
38121,average
38122,average
38123,average
38124,good
38125,poor
38126,good
38127,good
38128,average
38129,average
38130,good
38131,good
38132,poor
38133,average
38134,poor
38135,poor
38136,poor
38137,poor
38138,good
38139,poor
38140,good
38141,average
38142,poor
38143,good
38144,good
38145,good
38146,poor
38147,good
38148,average
38149,good
38150,poor
38151,good
38152,average
38153,average
38154,poor
38155,average
38156,good
38157,average
38158,good
38159,poor
38160,poor
38161,poor
38162,good
38163,average
38164,average
38165,good
38166,good
38167,average
38168,good
38169,average
38170,average
38171,good
38172,good
38173,poor
38174,average
38175,good
38176,good
38177,average
38178,good
38179,poor
38180,poor
38181,good
38182,poor
38183,average
38184,good
38185,poor
38186,poor
38187,good
38188,average
38189,poor
38190,good
38191,average
38192,poor
38193,poor
38194,good
38195,average
38196,average
38197,average
38198,average
38199,poor
38200,poor
38201,good
38202,good
38203,poor
38204,average
38205,average
38206,good
38207,poor
38208,average
38209,average
38210,poor
38211,good
38212,poor
38213,poor
38214,poor
38215,good
38216,poor
38217,good
38218,average
38219,average
38220,poor
38221,poor
38222,average
38223,good
38224,good
38225,poor
38226,poor
38227,good
38228,good
38229,average
38230,poor
38231,poor
38232,average
38233,good
38234,poor
38235,average
38236,average
38237,poor
38238,good
38239,average
38240,average
38241,poor
38242,average
38243,average
38244,good
38245,average
38246,average
38247,good
38248,average
38249,good
38250,poor
38251,average
38252,good
38253,good
38254,average
38255,poor
38256,good
38257,poor
38258,poor
38259,good
38260,good
38261,poor
38262,average
38263,average
38264,poor
38265,good
38266,average
38267,poor
38268,poor
38269,good
38270,average
38271,average
38272,poor
38273,good
38274,average
38275,good
38276,good
38277,average
38278,good
38279,poor
38280,good
38281,good
38282,average
38283,average
38284,good
38285,poor
38286,poor
38287,good
38288,good
38289,average
38290,good
38291,poor
38292,poor
38293,good
38294,good
38295,average
38296,poor
38297,poor
38298,average
38299,good
38300,good
38301,poor
38302,poor
38303,poor
38304,average
38305,good
38306,good
38307,good
38308,poor
38309,good
38310,good
38311,poor
38312,poor
38313,average
38314,average
38315,good
38316,good
38317,good
38318,poor
38319,poor
38320,average
38321,average
38322,good
38323,good
38324,average
38325,poor
38326,average
38327,good
38328,average
38329,good
38330,average
38331,poor
38332,poor
38333,good
38334,average
38335,good
38336,average
38337,average
38338,poor
38339,average
38340,poor
38341,poor
38342,good
38343,good
38344,average
38345,poor
38346,good
38347,good
38348,average
38349,poor
38350,good
38351,poor
38352,poor
38353,poor
38354,good
38355,good
38356,average
38357,average
38358,good
38359,poor
38360,good
38361,average
38362,average
38363,average
38364,good
38365,average
38366,average
38367,good
38368,poor
38369,average
38370,good
38371,average
38372,good
38373,poor
38374,poor
38375,average
38376,good
38377,good
38378,good
38379,average
38380,average
38381,average
38382,good
38383,poor
38384,poor
38385,average
38386,poor
38387,good
38388,average
38389,good
38390,poor
38391,good
38392,good
38393,average
38394,poor
38395,average
38396,good
38397,average
38398,average
38399,poor
38400,average
38401,average
38402,average
38403,poor
38404,poor
38405,poor
38406,good
38407,good
38408,poor
38409,poor
38410,average
38411,good
38412,average
38413,poor
38414,average
38415,good
38416,good
38417,average
38418,poor
38419,good
38420,poor
38421,poor
38422,average
38423,good
38424,poor
38425,average
38426,good
38427,good
38428,good
38429,good
38430,average
38431,poor
38432,good
38433,average
38434,poor
38435,poor
38436,good
38437,average
38438,poor
38439,average
38440,good
38441,poor
38442,average
38443,poor
38444,poor
38445,good
38446,good
38447,average
38448,good
38449,average
38450,average
38451,good
38452,good
38453,average
38454,poor
38455,average
38456,average
38457,good
38458,poor
38459,poor
38460,poor
38461,average
38462,average
38463,poor
38464,good
38465,poor
38466,average
38467,average
38468,average
38469,good
38470,poor
38471,poor
38472,average
38473,poor
38474,poor
38475,good
38476,poor
38477,average
38478,good
38479,average
38480,poor
38481,average
38482,poor
38483,poor
38484,good
38485,poor
38486,good
38487,poor
38488,good
38489,good
38490,good
38491,good
38492,poor
38493,good
38494,average
38495,average
38496,poor
38497,good
38498,average
38499,poor
38500,poor
38501,average
38502,good
38503,average
38504,good
38505,average
38506,poor
38507,good
38508,poor
38509,good
38510,average
38511,good
38512,good
38513,good
38514,average
38515,average
38516,poor
38517,average
38518,good
38519,poor
38520,average
38521,poor
38522,good
38523,poor
38524,good
38525,poor
38526,poor
38527,poor
38528,good
38529,good
38530,average
38531,good
38532,good
38533,good
38534,good
38535,average
38536,average
38537,average
38538,poor
38539,poor
38540,average
38541,good
38542,poor
38543,average
38544,poor
38545,average
38546,good
38547,good
38548,good
38549,good
38550,average
38551,average
38552,average
38553,average
38554,average
38555,good
38556,average
38557,poor
38558,poor
38559,good
38560,good
38561,average
38562,poor
38563,average
38564,good
38565,poor
38566,good
38567,poor
38568,average
38569,good
38570,good
38571,average
38572,average
38573,average
38574,poor
38575,poor
38576,poor
38577,poor
38578,average
38579,poor
38580,average
38581,good
38582,average
38583,poor
38584,good
38585,poor
38586,good
38587,good
38588,good
38589,average
38590,good
38591,average
38592,average
38593,poor
38594,poor
38595,average
38596,average
38597,good
38598,average
38599,average
38600,good
38601,poor
38602,average
38603,poor
38604,average
38605,good
38606,average
38607,good
38608,poor
38609,average
38610,poor
38611,average
38612,poor
38613,poor
38614,good
38615,good
38616,average
38617,good
38618,poor
38619,average
38620,good
38621,average
38622,poor
38623,good
38624,poor
38625,poor
38626,average
38627,good
38628,poor
38629,average
38630,poor
38631,good
38632,average
38633,poor
38634,good
38635,good
38636,poor
38637,good
38638,good
38639,poor
38640,good
38641,poor
38642,poor
38643,good
38644,average
38645,average
38646,good
38647,average
38648,average
38649,good
38650,poor
38651,good
38652,average
38653,average
38654,poor
38655,good
38656,poor
38657,average
38658,poor
38659,good
38660,average
38661,average
38662,average
38663,average
38664,average
38665,average
38666,poor
38667,good
38668,poor
38669,poor
38670,average
38671,poor
38672,average
38673,poor
38674,good
38675,poor
38676,good
38677,poor
38678,average
38679,average
38680,good
38681,good
38682,good
38683,good
38684,average
38685,good
38686,average
38687,average
38688,average
38689,poor
38690,poor
38691,good
38692,average
38693,average
38694,average
38695,poor
38696,poor
38697,good
38698,good
38699,good
38700,good
38701,good
38702,poor
38703,average
38704,good
38705,good
38706,good
38707,poor
38708,poor
38709,good
38710,good
38711,poor
38712,average
38713,poor
38714,poor
38715,poor
38716,average
38717,poor
38718,good
38719,poor
38720,good
38721,good
38722,poor
38723,poor
38724,good
38725,poor
38726,poor
38727,poor
38728,average
38729,good
38730,average
38731,poor
38732,average
38733,good
38734,good
38735,average
38736,average
38737,poor
38738,good
38739,poor
38740,average
38741,good
38742,good
38743,average
38744,average
38745,good
38746,poor
38747,poor
38748,good
38749,average
38750,poor
38751,good
38752,good
38753,average
38754,good
38755,poor
38756,good
38757,poor
38758,good
38759,good
38760,good
38761,average
38762,poor
38763,good
38764,average
38765,poor
38766,average
38767,average
38768,good
38769,good
38770,good
38771,average
38772,poor
38773,average
38774,poor
38775,poor
38776,average
38777,good
38778,poor
38779,poor
38780,average
38781,good
38782,poor
38783,good
38784,poor
38785,poor
38786,average
38787,average
38788,good
38789,average
38790,poor
38791,average
38792,average
38793,good
38794,good
38795,poor
38796,average
38797,average
38798,good
38799,average
38800,poor
38801,poor
38802,average
38803,good
38804,good
38805,poor
38806,average
38807,good
38808,poor
38809,poor
38810,average
38811,poor
38812,good
38813,poor
38814,good
38815,poor
38816,good
38817,poor
38818,average
38819,good
38820,good
38821,good
38822,poor
38823,average
38824,good
38825,good
38826,good
38827,good
38828,average
38829,good
38830,poor
38831,poor
38832,poor
38833,poor
38834,good
38835,average
38836,average
38837,average
38838,average
38839,good
38840,average
38841,poor
38842,poor
38843,average
38844,poor
38845,poor
38846,good
38847,poor
38848,average
38849,average
38850,average
38851,average
38852,poor
38853,poor
38854,average
38855,poor
38856,good
38857,poor
38858,good
38859,average
38860,poor
38861,good
38862,good
38863,poor
38864,poor
38865,good
38866,average
38867,average
38868,poor
38869,good
38870,good
38871,poor
38872,average
38873,good
38874,poor
38875,good
38876,poor
38877,poor
38878,poor
38879,average
38880,good
38881,average
38882,good
38883,good
38884,good
38885,poor
38886,good
38887,good
38888,average
38889,average
38890,good
38891,average
38892,average
38893,average
38894,poor
38895,good
38896,poor
38897,poor
38898,good
38899,average
38900,poor
38901,poor
38902,average
38903,poor
38904,poor
38905,average
38906,average
38907,average
38908,average
38909,average
38910,poor
38911,average
38912,average
38913,average
38914,poor
38915,good
38916,poor
38917,good
38918,average
38919,poor
38920,average
38921,poor
38922,poor
38923,average
38924,poor
38925,good
38926,average
38927,good
38928,average
38929,good
38930,poor
38931,average
38932,poor
38933,good
38934,poor
38935,good
38936,average
38937,good
38938,good
38939,good
38940,average
38941,poor
38942,average
38943,poor
38944,poor
38945,average
38946,average
38947,poor
38948,average
38949,poor
38950,average
38951,poor
38952,good
38953,good
38954,good
38955,average
38956,good
38957,poor
38958,average
38959,average
38960,poor
38961,good
38962,average
38963,good
38964,average
38965,poor
38966,average
38967,good
38968,poor
38969,poor
38970,average
38971,average
38972,good
38973,good
38974,good
38975,good
38976,poor
38977,poor
38978,good
38979,poor
38980,poor
38981,good
38982,average
38983,poor
38984,good
38985,good
38986,average
38987,poor
38988,average
38989,poor
38990,poor
38991,poor
38992,average
38993,poor
38994,good
38995,good
38996,good
38997,good
38998,average
38999,good
39000,poor
39001,good
39002,average
39003,poor
39004,good
39005,good
39006,good
39007,good
39008,average
39009,poor
39010,good
39011,poor
39012,poor
39013,average
39014,poor
39015,poor
39016,good
39017,good
39018,poor
39019,poor
39020,average
39021,good
39022,good
39023,good
39024,average
39025,good
39026,good
39027,good
39028,good
39029,average
39030,average
39031,poor
39032,average
39033,average
39034,good
39035,good
39036,good
39037,good
39038,average
39039,average
39040,poor
39041,poor
39042,average
39043,good
39044,poor
39045,average
39046,good
39047,good
39048,good
39049,good
39050,good
39051,good
39052,good
39053,average
39054,poor
39055,average
39056,good
39057,good
39058,average
39059,poor
39060,poor
39061,good
39062,poor
39063,good
39064,poor
39065,average
39066,poor
39067,average
39068,good
39069,average
39070,poor
39071,average
39072,good
39073,good
39074,average
39075,good
39076,poor
39077,average
39078,good
39079,average
39080,average
39081,good
39082,poor
39083,good
39084,poor
39085,poor
39086,good
39087,poor
39088,average
39089,poor
39090,poor
39091,average
39092,average
39093,good
39094,average
39095,poor
39096,average
39097,poor
39098,good
39099,good
39100,average
39101,poor
39102,average
39103,average
39104,poor
39105,poor
39106,poor
39107,poor
39108,good
39109,average
39110,poor
39111,poor
39112,average
39113,poor
39114,good
39115,poor
39116,poor
39117,average
39118,average
39119,good
39120,poor
39121,average
39122,average
39123,average
39124,average
39125,good
39126,poor
39127,poor
39128,poor
39129,average
39130,good
39131,good
39132,average
39133,poor
39134,good
39135,good
39136,average
39137,poor
39138,average
39139,poor
39140,average
39141,good
39142,good
39143,poor
39144,average
39145,poor
39146,good
39147,good
39148,good
39149,average
39150,good
39151,good
39152,good
39153,average
39154,average
39155,good
39156,poor
39157,average
39158,good
39159,good
39160,average
39161,average
39162,average
39163,good
39164,good
39165,poor
39166,average
39167,poor
39168,poor
39169,average
39170,poor
39171,good
39172,poor
39173,poor
39174,poor
39175,good
39176,poor
39177,poor
39178,poor
39179,average
39180,poor
39181,good
39182,poor
39183,good
39184,average
39185,good
39186,poor
39187,good
39188,average
39189,good
39190,average
39191,poor
39192,average
39193,average
39194,good
39195,poor
39196,good
39197,average
39198,poor
39199,good
39200,average
39201,good
39202,average
39203,good
39204,poor
39205,average
39206,average
39207,average
39208,poor
39209,average
39210,good
39211,poor
39212,good
39213,average
39214,poor
39215,average
39216,average
39217,average
39218,poor
39219,poor
39220,good
39221,average
39222,average
39223,good
39224,good
39225,average
39226,good
39227,average
39228,poor
39229,poor
39230,poor
39231,good
39232,good
39233,poor
39234,good
39235,poor
39236,good
39237,poor
39238,poor
39239,average
39240,poor
39241,good
39242,poor
39243,average
39244,good
39245,good
39246,good
39247,good
39248,poor
39249,average
39250,average
39251,average
39252,good
39253,good
39254,poor
39255,good
39256,good
39257,good
39258,poor
39259,poor
39260,poor
39261,good
39262,good
39263,good
39264,poor
39265,average
39266,good
39267,average
39268,poor
39269,poor
39270,good
39271,good
39272,good
39273,good
39274,poor
39275,good
39276,average
39277,poor
39278,average
39279,good
39280,poor
39281,poor
39282,average
39283,average
39284,poor
39285,good
39286,average
39287,average
39288,average
39289,poor
39290,good
39291,good
39292,poor
39293,average
39294,good
39295,average
39296,good
39297,poor
39298,good
39299,poor
39300,poor
39301,poor
39302,average
39303,good
39304,average
39305,good
39306,poor
39307,good
39308,average
39309,poor
39310,good
39311,poor
39312,poor
39313,poor
39314,good
39315,good
39316,good
39317,good
39318,good
39319,good
39320,good
39321,average
39322,average
39323,poor
39324,average
39325,poor
39326,poor
39327,average
39328,average
39329,good
39330,poor
39331,good
39332,average
39333,average
39334,good
39335,average
39336,poor
39337,poor
39338,good
39339,poor
39340,good
39341,good
39342,good
39343,poor
39344,good
39345,poor
39346,poor
39347,good
39348,average
39349,average
39350,average
39351,poor
39352,good
39353,poor
39354,poor
39355,good
39356,good
39357,poor
39358,average
39359,poor
39360,good
39361,good
39362,average
39363,good
39364,good
39365,poor
39366,average
39367,poor
39368,good
39369,good
39370,average
39371,average
39372,average
39373,good
39374,good
39375,poor
39376,average
39377,poor
39378,average
39379,good
39380,average
39381,good
39382,average
39383,poor
39384,poor
39385,poor
39386,average
39387,average
39388,poor
39389,poor
39390,average
39391,good
39392,average
39393,average
39394,good
39395,average
39396,average
39397,average
39398,poor
39399,poor
39400,poor
39401,average
39402,good
39403,good
39404,average
39405,average
39406,good
39407,good
39408,poor
39409,average
39410,good
39411,poor
39412,poor
39413,good
39414,good
39415,good
39416,average
39417,good
39418,poor
39419,average
39420,poor
39421,good
39422,good
39423,poor
39424,poor
39425,average
39426,average
39427,average
39428,average
39429,average
39430,poor
39431,poor
39432,good
39433,good
39434,poor
39435,poor
39436,good
39437,average
39438,good
39439,average
39440,poor
39441,average
39442,good
39443,average
39444,average
39445,average
39446,average
39447,average
39448,poor
39449,poor
39450,poor
39451,good
39452,average
39453,poor
39454,good
39455,average
39456,good
39457,good
39458,good
39459,poor
39460,average
39461,average
39462,good
39463,good
39464,average
39465,good
39466,poor
39467,average
39468,good
39469,poor
39470,average
39471,average
39472,average
39473,poor
39474,poor
39475,average
39476,poor
39477,average
39478,good
39479,average
39480,average
39481,poor
39482,average
39483,average
39484,good
39485,average
39486,average
39487,average
39488,average
39489,average
39490,average
39491,good
39492,average
39493,average
39494,poor
39495,average
39496,good
39497,average
39498,poor
39499,poor
39500,poor
39501,good
39502,poor
39503,average
39504,good
39505,good
39506,average
39507,average
39508,average
39509,poor
39510,average
39511,good
39512,good
39513,average
39514,good
39515,average
39516,poor
39517,good
